#Sample Density: 11 11 11; Volume: Box: 0.5 0.5 0.5
#Frame 0
#Center: 44.16349792480469 30.282499313354492 42.07699966430664
#Basis Matrix:
# 0.8515855073928833 -0.3791637122631073 -0.3619902729988098
# -0.5083217620849609 -0.4285236895084381 -0.746978223323822
# 0.12810559570789337 0.8201233744621277 -0.557661771774292
-0.300 -0.400 -0.300 -1.186 0.243 -0.390
-0.300 -0.400 -0.200 -1.193 0.257 -0.308
-0.300 -0.400 -0.100 -1.194 0.259 -0.225
-0.300 -0.400 0.000 -1.187 0.251 -0.143
-0.300 -0.400 0.100 -1.173 0.232 -0.065
-0.300 -0.400 0.200 -1.151 0.204 0.009
-0.300 -0.400 0.300 -1.125 0.167 0.076
-0.300 -0.400 0.400 -1.093 0.124 0.137
-0.300 -0.400 0.500 -1.057 0.076 0.189
-0.300 -0.300 -0.500 -1.061 0.188 -0.505
-0.300 -0.300 -0.400 -1.083 0.220 -0.440
-0.300 -0.300 -0.300 -1.099 0.243 -0.371
-0.300 -0.300 -0.200 -1.107 0.256 -0.300
-0.300 -0.300 -0.100 -1.109 0.258 -0.228
-0.300 -0.300 0.000 -1.105 0.251 -0.156
-0.300 -0.300 0.100 -1.096 0.236 -0.087
-0.300 -0.300 0.200 -1.079 0.212 -0.021
-0.300 -0.300 0.300 -1.059 0.180 0.039
-0.300 -0.300 0.400 -1.032 0.143 0.094
-0.300 -0.300 0.500 -1.002 0.101 0.141
-0.300 -0.200 -0.500 -0.982 0.192 -0.470
-0.300 -0.200 -0.400 -1.003 0.221 -0.414
-0.300 -0.200 -0.300 -1.019 0.242 -0.354
-0.300 -0.200 -0.200 -1.028 0.254 -0.292
-0.300 -0.200 -0.100 -1.032 0.257 -0.229
-0.300 -0.200 0.000 -1.030 0.251 -0.167
-0.300 -0.200 0.100 -1.023 0.238 -0.105
-0.300 -0.200 0.200 -1.012 0.218 -0.047
-0.300 -0.200 0.300 -0.996 0.191 0.007
-0.300 -0.200 0.400 -0.975 0.159 0.056
-0.300 -0.200 0.500 -0.951 0.122 0.100
